Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,89454739,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2201.078258,130.3117099,0.156503726,6881133.769,22100000.0,80100000,1,88200000,12600000.0,29900000.0,80100000,1,1251137,250227.4,556328.425,1245410,63,0,0,0,0,172,132,0.089430701,0.067073026,0,5840,777.5333333,1638.521584,2684752.981,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1008.0,0.0,1008,1008,44100000.0,51000000.0,80100000,8055809,DDoS
80,4188896,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.161791556,1.193631926,1047224.0,2093112.053,4186892,3,4188896,1047224.0,2093112.053,4186892,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.193631926,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,97741944,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,119.324412,0.133003289,8145162.0,26900000.0,93700000,0,96000000,13700000.0,35300000.0,93700000,0,1732768,433192.0,865594.1156,1731583,3,0,0,0,0,172,112,0.081848178,0.051155111,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2323565.0,0.0,2323565,2323565,93700000.0,0.0,93700000,93700000,DDoS
80,1294054,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,8989.578487,7.727652787,143783.7778,430813.9841,1292621,46,751,375.5,303.3488091,590,161,1294008,215668.0,527597.1365,1292621,65,0,0,0,0,72,152,2.318295836,5.409356951,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8516823,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.817952187,0.469658698,2838941.0,4911121.328,8509814,3,8516823,2838941.0,4911121.328,8509814,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.469658698,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,7009.0,0.0,7009,7009,8509814.0,0.0,8509814,8509814,DDoS
80,24608,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,472488.6216,365.7347204,3076.0,8041.122132,22961,5,23015,11507.5,16266.9915,23010,5,24559,4911.8,10168.64795,23090,37,0,0,0,0,72,132,121.9115735,243.8231469,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,92335,2,2,68,374,34,34,34.0,0.0,187,187,187.0,0.0,4786.917204,43.32051768,30778.33333,53307.03905,92332,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,80,64,21.66025884,21.66025884,34,187,95.2,83.8015513,7022.7,0,0,0,0,0,0,0,0,1,119.0,34.0,187.0,80,0,0,0,0,0,0,2,68,2,374,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8039771,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.731449565,0.621908261,2009942.75,4018551.527,8037770,3,8039771,2009942.75,4018551.527,8037770,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.621908261,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2001.0,0.0,2001,2001,8037770.0,0.0,8037770,8037770,DDoS
59004,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4364,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5968961,8,5,378,4416,197,0,47.25,73.61046121,1460,0,883.2,700.3921759,803.1548539,2.17793348,497413.4167,1639022.807,5699199,3,5968961,852708.7143,2138490.129,5699199,3,54652,13663.0,15673.82587,28814,48,0,0,0,0,172,112,1.340266757,0.837666723,0,1460,342.4285714,573.558087,328968.8791,0,0,0,1,0,0,0,0,0,368.7692308,47.25,883.2,172,0,0,0,0,0,0,8,378,5,4416,8192,60,7,20,269759.0,0.0,269759,269759,5699199.0,0.0,5699199,5699199,BENIGN
80,37273,3,5,26,11601,20,0,8.666666667,10.26320288,5755,0,2320.2,2622.947807,311941.6199,214.6325759,5324.714286,12159.37357,32718,5,4013,2006.5,2830.548445,4008,5,37132,9283.0,15739.63318,32718,50,0,0,0,0,72,112,80.48721595,134.1453599,0,5755,1291.888889,2219.676353,4926963.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
58028,304031,2,2,12,43,6,6,6.0,0.0,37,6,21.5,21.92031022,180.9026053,13.15655311,101343.6667,135556.2614,255332,35,48699,48699.0,0.0,48699,48699,303996,303996.0,0.0,303996,303996,0,0,0,0,40,40,6.578276557,6.578276557,6,37,12.2,13.86362146,192.2,0,0,0,0,1,1,0,0,1,15.25,6.0,21.5,40,0,0,0,0,0,0,2,12,2,43,176,257,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,70311513,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,165.8761062,0.213336328,5022250.929,15600000.0,58200000,1,70200000,8778046.375,20400000.0,58200000,1,93307,18661.4,38165.35575,86767,45,0,0,0,0,192,132,0.128001797,0.085334531,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1035.0,0.0,1035,1035,35100000.0,32600000.0,58200000,12100000,DDoS
80,1494995,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.0535654,2.675594233,498331.6667,863132.3016,1494991,1,1494995,498331.6667,863132.3016,1494991,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.675594233,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52961,8084893,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,173.0387774,0.742124849,1616978.6,3608281.076,8071665,1,0,0.0,0.0,0,0,8079854,2019963.5,4034469.511,8071665,1,1,0,0,0,20,112,0.123687475,0.618437374,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,13228.0,0.0,13228,13228,8071665.0,0.0,8071665,8071665,BENIGN
80,1443735,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,20.77943667,3.463239445,360933.75,721150.8415,1442660,248,1443735,360933.75,721150.8415,1442660,248,0,0.0,0.0,0,0,0,0,0,0,100,0,3.463239445,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,91666063,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,127.2990201,0.152728279,7051235.615,22900000.0,82900000,1,91000000,11400000.0,29000000.0,82900000,1,698977,174744.25,348798.6807,697942,5,0,0,0,0,192,112,0.098182465,0.054545814,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1999.0,0.0,1999,1999,45500000.0,52900000.0,82900000,8094796,DDoS
80,71242943,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,163.7074426,0.182474214,5936911.917,18200000.0,63200000,1,71200000,10200000.0,23600000.0,63200000,3,71369,17842.25,35033.53276,70390,1,0,0,0,0,172,112,0.112291824,0.07018239,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2997.0,0.0,2997,2997,35600000.0,39100000.0,63200000,7930818,DDoS
80,6037912,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.968605041,0.82810084,1509478.0,3016285.59,6033906,3,6037912,1509478.0,3016285.59,6033906,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.82810084,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4006.0,0.0,4006,4006,6033906.0,0.0,6033906,6033906,DDoS
80,6219835,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.823279074,0.803879846,1554958.75,3107258.415,6215846,3,6219835,1554958.75,3107258.415,6215846,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.803879846,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3989.0,0.0,3989,3989,6215846.0,0.0,6215846,6215846,DDoS
80,1790790,2,5,20,11607,20,0,10.0,14.14213562,7215,0,2321.4,3327.769794,6492.665248,3.908889373,298465.0,730610.819,1789818,10,735,735.0,0.0,735,735,1790745,447686.25,894754.5584,1789818,10,0,0,0,0,52,112,1.116825535,2.792063838,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,115076529,16,14,519,802,435,0,32.4375,107.3604327,796,0,57.28571429,212.6226085,11.47931739,0.26069608,3968156.172,4862893.445,10000000,102,115000000,7671768.6,4148483.612,10000000,342,110000000,8483799.538,3759706.258,10000000,616,0,0,0,0,332,424,0.139037909,0.121658171,0,796,42.61290323,159.905113,25569.64516,0,0,0,1,0,0,0,0,0,44.03333333,32.4375,57.28571429,332,0,0,0,0,0,0,16,519,14,802,8192,288,15,20,44515.18182,68627.47721,251434,23553,9981832.0,61297.46726,10000000,9797431,BENIGN
80,432541,3,4,581,977,581,0,193.6666667,335.4405064,977,0,244.25,488.5,3601.97068,16.18343695,72090.16667,110846.755,216649,4,216837,108418.5,153143.0653,216707,130,215892,71964.0,122931.0803,213908,4,0,0,0,0,104,136,6.935758691,9.247678255,0,977,194.75,375.8171098,141238.5,0,0,0,1,0,0,0,0,1,222.5714286,193.6666667,244.25,104,0,0,0,0,0,0,3,581,4,977,29200,4961,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,420798,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,27645.09337,21.38793435,52599.75,148350.7568,419749,3,684,342.0,98.99494937,412,272,420753,84150.6,187605.417,419749,3,0,0,0,0,72,132,7.129311451,14.2586229,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,61942121,14,13,861,4403,480,0,61.5,133.5058339,1460,0,338.6923077,580.7547366,84.98255977,0.435890789,2382389.269,4236190.846,10000000,12,61900000,4764778.538,5166048.632,10200000,396,61800000,5145941.667,5234452.403,10200000,47,0,0,0,0,292,332,0.226017446,0.209873343,0,1460,188.0,423.1103525,179022.3704,0,0,0,1,0,0,0,0,0,194.962963,61.5,338.6923077,292,0,0,0,0,0,0,14,861,13,4403,8192,123,13,20,359024.5,413067.0176,1202194,190281,9964619.5,83013.91693,10000000,9795482,BENIGN
80,698236,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,16651.96295,11.45744419,99748.0,262154.9484,694255,61,3086,1543.0,2001.112191,2958,128,698162,174540.5,346478.7161,694255,63,0,0,0,0,72,112,4.29654157,7.160902617,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
58706,445155,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,26132.47071,17.97126843,63593.57143,167885.1232,444321,3,445155,89031.0,198613.3127,444321,3,17,17.0,0.0,17,17,0,0,0,0,144,40,13.47845133,4.492817109,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101879607,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,114.4782586,0.127601592,8489967.25,28900000.0,100000000,1,101000000,14500000.0,37800000.0,100000000,1,511351,127837.75,253688.4631,508366,77,0,0,0,0,172,112,0.078524056,0.049077535,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1192270.0,0.0,1192270,1192270,100000000.0,0.0,100000000,100000000,DDoS
53,168,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,928571.4286,23809.52381,56.0,57.41950888,117,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11904.7619,11904.7619,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,314861,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,95.28013949,15.88002325,78715.25,156848.3708,313987,1,314861,78715.25,156848.3708,313987,1,0,0.0,0.0,0,0,0,0,0,0,100,0,15.88002325,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6553837,8,6,899,4241,342,0,112.375,155.4844388,1589,0,706.8333333,755.7992899,784.2733959,2.136153218,504141.3077,1359022.456,4953826,4,1600011,228573.0,309935.0048,915088,1824,6408560,1281712.0,2127468.315,5004013,4,0,0,0,0,172,132,1.220658982,0.915494236,0,1589,342.6666667,558.2363384,311627.8095,0,0,0,1,0,0,0,0,0,367.1428571,112.375,706.8333333,172,0,0,0,0,0,0,8,899,6,4241,8192,5255,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,199,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1045226.131,20100.50251,66.33333333,31.75426481,103,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10050.25126,10050.25126,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,414419,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,28070.62418,19.30413422,59202.71429,155647.6702,412176,3,1828,914.0,1063.488599,1666,162,414416,103604.0,205716.5339,412176,64,0,0,0,0,72,112,7.239050333,12.06508389,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2979847,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.006763099,1489923.5,2085777.621,2964791,15056,2979847,2979847.0,0.0,2979847,2979847,0,0.0,0.0,0,0,0,0,0,0,64,32,0.671175399,0.3355877,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,437,63,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59914,3396390,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,12.36607103,2.061011839,566065.0,1372315.504,3367249,1,0,0.0,0.0,0,0,3387964,677592.8,1503587.021,3367249,1,0,0,0,0,20,120,0.294430263,1.766581576,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17195,5798700,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,242.295687,1.207167124,966450.0,2351162.896,5765728,1,0,0.0,0.0,0,0,5788860,1157772.0,2575932.433,5765728,1,1,0,0,0,20,132,0.172452446,1.034714677,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,32972.0,0.0,32972,32972,5765728.0,0.0,5765728,5765728,BENIGN
53164,87580876,5,10,11607,68,5840,0,2321.4,3173.373883,20,0,6.8,5.006662228,133.3053577,0.171270267,6255776.857,20400000.0,76600000,3,87600000,21900000.0,43300000.0,86900000,183,86900000,9651262.111,25300000.0,76600000,3,0,0,0,0,112,212,0.057090089,0.114180178,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,6.8,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,16734.0,0.0,16734,16734,43400000.0,47000000.0,76600000,10200000,BENIGN
80,96974544,8,5,56,11601,20,0,7.0,5.656854249,8760,0,2320.2,3668.897,120.206804,0.134055799,8081212.0,27600000.0,95700000,11,96800000,13800000.0,36100000.0,95700000,11,189166,47291.5,90545.74137,183049,47,0,0,0,0,172,112,0.082495876,0.051559923,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1125958.0,0.0,1125958,1125958,95700000.0,0.0,95700000,95700000,DDoS
53,50604,2,2,80,210,40,40,40.0,0.0,105,105,105.0,0.0,5730.772271,79.04513477,16868.0,29210.17085,50597,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,39.52256739,39.52256739,40,105,66.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,82.5,40.0,105.0,40,0,0,0,0,0,0,2,80,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54523,4096225,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.788579729,1.464763288,819245.0,1814932.453,4065860,1,0,0.0,0.0,0,0,4075914,1018978.5,2031259.856,4065860,1,0,0,0,0,20,100,0.244127215,1.220636073,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,470383,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,24718.15521,14.88149019,78397.16667,180729.1069,446838,19,23227,11613.5,16081.72952,22985,242,470364,156788.0,251458.6469,446838,157,0,0,0,0,72,92,6.37778151,8.50370868,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
64954,82194860,6,9,11613,62,7300,0,1935.5,3138.79504,20,0,6.888888889,5.30199124,142.040512,0.182493163,5871061.429,20100000.0,75600000,1,82200000,16400000.0,36100000.0,80900000,2,80900000,10100000.0,26500000.0,75600000,1,0,0,0,0,132,192,0.072997265,0.109495898,0,7300,730.0625,2052.802328,4213997.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,30100.0,0.0,30100,30100,40500000.0,49600000.0,75600000,5352468,BENIGN
80,524858,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,22152.65843,13.33694066,87476.33333,200225.2887,495548,44,28573,14286.5,19736.05737,28242,331,524814,174938.0,278008.4805,495548,646,0,0,0,0,72,92,5.715831711,7.621108948,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,78735,1,1,53,108,53,53,53.0,0.0,108,108,108.0,0.0,2044.833937,25.40166381,78735.0,0.0,78735,78735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.7008319,12.7008319,53,108,71.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,107.0,53.0,108.0,20,0,0,0,0,0,0,1,53,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,69799,1,1,46,95,46,46,46.0,0.0,95,95,95.0,0.0,2020.086248,28.65370564,69799.0,0.0,69799,69799,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.32685282,14.32685282,46,95,62.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,93.5,46.0,95.0,20,0,0,0,0,0,0,1,46,1,95,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64943,82487099,7,10,11613,68,4380,0,1659.0,2117.072113,20,0,6.8,5.006662228,141.6100232,0.206092834,5155443.688,18700000.0,75000000,1,82500000,13700000.0,33300000.0,81700000,15,81700000,9072701.778,24800000.0,75000000,1,0,0,0,0,152,212,0.084861755,0.121231079,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659.0,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,16186.0,0.0,16186,16186,40800000.0,48300000.0,75000000,6661286,BENIGN
60805,80302859,7,9,11613,62,5840,0,1659.0,2429.621575,20,0,6.888888889,5.30199124,145.3871026,0.199245708,5353523.933,20200000.0,78400000,1,80300000,13400000.0,31900000.0,78500000,7,78500000,9810104.75,27700000.0,78400000,1,0,0,0,0,152,192,0.087169997,0.112075711,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,58943.0,0.0,58943,58943,78400000.0,0.0,78400000,78400000,BENIGN
443,6070171,6,3,611,143,517,0,101.8333333,204.3050823,137,0,47.66666667,77.42308011,124.2139637,1.482660044,758771.375,2053697.918,5840958,4,6070171,1214034.2,2628194.476,5915279,4,193917,96958.5,8234.258467,102781,91136,0,0,0,0,132,72,0.988440029,0.494220015,0,517,75.4,160.8575629,25875.15556,0,0,0,1,0,0,0,0,0,83.77777778,101.8333333,47.66666667,132,0,0,0,0,0,0,6,611,3,143,8192,31,5,20,229209.0,0.0,229209,229209,5840958.0,0.0,5840958,5840958,BENIGN
80,186112,3,5,26,11601,20,0,8.666666667,10.26320288,7215,0,2320.2,2991.555649,62473.13446,42.98486933,26587.42857,66838.79856,178040,23,7790,3895.0,5224.104899,7589,201,185900,46475.0,87780.70434,178040,65,0,0,0,0,72,112,16.119326,26.86554333,0,7215,1291.888889,2441.667076,5961738.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
63988,6051910,1,4,6,24,6,6,6.0,0.0,6,6,6.0,0.0,4.957112713,0.826185452,1512977.5,3008226.891,6025282,320,0,0.0,0.0,0,0,6026079,2008693.0,3478468.111,6025282,320,0,0,0,0,20,80,0.16523709,0.660948362,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,229,0,0,20,26628.0,0.0,26628,26628,6025282.0,0.0,6025282,6025282,BENIGN
80,5516873,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.437863079,0.906310513,1379218.25,2757117.206,5514894,4,5516873,1379218.25,2757117.206,5514894,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.906310513,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1979.0,0.0,1979,1979,5514894.0,0.0,5514894,5514894,DDoS
80,22240,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,522796.7626,359.7122302,3177.142857,7393.393074,19922,33,21179,10589.5,13403.20904,20067,1112,22095,5523.75,10364.35743,21067,189,0,0,0,0,72,112,134.8920863,224.8201439,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
